DimInvestmentID,Investment Regime,Asset Class,Sub Asset Class,SubAssetClassNew,AssetClassNew,Original_AssetClass,Original_SubAssetClass,SortOrder_Regime,SortOrder_AssetClass,SortOrder_SubAssetClass,IsAssetClass Total,IsConsolidation Account,IsRegime Total,IsSubassetClass Total,Name,IsAssetClassTotal,IsConsolidationAccount,InvestmentManagerID,IsRegimeTotal,IsSubassetClass_Total
20744,Global Equity,Directional Hedge Funds,Directional Credit,Directional Credit,Directional Hedge Funds,Directional Hedge Funds,Directional Credit,1,4,11,0,0,0,0,Columbus Hill Opp,0,0,Columbus Hill,0,0
20697,Global Equity,Directional Hedge Funds,Long/Short Equity,Long/Short Equity,Directional Hedge Funds,Directional Hedge Funds,Long/Short Equity,1,4,7,0,0,0,0,Tiger Consumer,0,0,Tiger Consumer,0,0
20444,Global Equity,Directional Hedge Funds,Event-Driven,Event-Driven,Directional Hedge Funds,Directional Hedge Funds,Event-Driven,1,4,10,0,0,0,0,Owl Creek CI - Yahoo/Alibaba,0,0,Owl Creek,0,0
19448,Global Equity,Directional Hedge Funds,Long/Short Equity,Long/Short Equity,Directional Hedge Funds,Directional Hedge Funds,Long/Short Equity,1,4,7,0,0,0,0,Criterion Horizons,0,0,Criterion,0,0
19333,Global Equity,Directional Hedge Funds,Directional Credit,Directional Credit,Directional Hedge Funds,Directional Hedge Funds,Directional Credit,1,4,11,0,0,0,0,Farallon Credit,0,0,Farallon,0,0
19208,Global Equity,Directional Hedge Funds,Long/Short Equity,Long/Short Equity,Directional Hedge Funds,Directional Hedge Funds,Long/Short Equity,1,4,7,0,0,0,0,CCM Special,0,0,Coghill,0,0
18778,Global Equity,Directional Hedge Funds,Directional Credit,Directional Credit,Directional Hedge Funds,Directional Hedge Funds,Directional Credit,1,4,11,0,0,0,0,Tourmalet,0,0,"Tourmalet Advisors, LP",0,0
18676,Global Equity,Directional Hedge Funds,Long/Short Equity,Long/Short Equity,Directional Hedge Funds,Directional Hedge Funds,Long/Short Equity,1,4,7,0,0,0,0,Hawk Ridge II,0,0,Hawk Ridge Capital Management,0,0
16873,Global Equity,Directional Hedge Funds,Directional Multi-Strat,Directional Multi-Strat,Directional Hedge Funds,Directional Hedge Funds,Directional Multi-Strat,1,4,9,0,0,0,0,Marshall Wace Eureka,0,0,Marshall Wace,0,0
16697,Global Equity,Directional Hedge Funds,Directional Credit,Directional Credit,Directional Hedge Funds,Directional Hedge Funds,Directional Credit,1,4,11,0,0,0,0,DE Shaw Diopter Onshore,0,0,DE Shaw,0,0
15465,Global Equity,Directional Hedge Funds,Event-Driven,Event-Driven,Directional Hedge Funds,Directional Hedge Funds,Event-Driven,1,4,10,0,0,0,0,JMB,0,0,JMB Capital,0,0
15165,Global Equity,Directional Hedge Funds,Long/Short Equity,Long/Short Equity,Directional Hedge Funds,Directional Hedge Funds,Long/Short Equity,1,4,7,0,0,0,0,Hound HF,0,0,Hound,0,0
14798,Global Equity,Directional Hedge Funds,Directional Credit,Directional Credit,Directional Hedge Funds,Directional Hedge Funds,Directional Credit,1,4,11,0,0,0,0,DE Shaw Diopter II Onshore,0,0,DE Shaw,0,0
14685,Global Equity,Directional Hedge Funds,SV Multi-Strat,SV Multi-Strat,Directional Hedge Funds,Directional Hedge Funds,SV Multi-Strat,1,4,8,0,0,0,0,Eton Park,0,0,Eton Park,0,0
14505,Global Equity,Directional Hedge Funds,Long/Short Equity,Long/Short Equity,Directional Hedge Funds,Directional Hedge Funds,Long/Short Equity,1,4,7,0,0,0,0,Eminence HF,0,0,Eminence,0,0
14383,Global Equity,Directional Hedge Funds,Long/Short Equity,Long/Short Equity,Directional Hedge Funds,Directional Hedge Funds,Long/Short Equity,1,4,7,0,0,0,0,BGI EQ GMN,0,0,BGI,0,0
14124,Global Equity,Directional Hedge Funds,Long/Short Equity,Long/Short Equity,Directional Hedge Funds,Directional Hedge Funds,Long/Short Equity,1,4,7,0,0,0,0,D1 CI - Rivian,0,0,D1 Capital Partners,0,0
13844,Global Equity,Directional Hedge Funds,Long/Short Equity,Long/Short Equity,Directional Hedge Funds,Directional Hedge Funds,Long/Short Equity,1,4,7,0,0,0,0,Blue Ridge,0,0,Blue Ridge,0,0
12908,Global Equity,Directional Hedge Funds,SV Multi-Strat,SV Multi-Strat,Directional Hedge Funds,Directional Hedge Funds,SV Multi-Strat,1,4,8,0,0,0,0,Stark,0,0,Stark,0,0
12803,Global Equity,Directional Hedge Funds,Directional Credit,Directional Credit,Directional Hedge Funds,Directional Hedge Funds,Directional Credit,1,4,11,0,0,0,0,Watershed RMBS I,0,0,Watershed,0,0
12636,Global Equity,Directional Hedge Funds,Long/Short Equity,Long/Short Equity,Directional Hedge Funds,Directional Hedge Funds,Long/Short Equity,1,4,7,0,0,0,0,Westfield,0,0,Westfield Capital,0,0
12457,Global Equity,Directional Hedge Funds,Long/Short Equity,Long/Short Equity,Directional Hedge Funds,Directional Hedge Funds,Long/Short Equity,1,4,7,0,0,0,0,Hengistbury,0,0,Hengistbury,0,0
12163,Global Equity,Directional Hedge Funds,Long/Short Equity,Long/Short Equity,Directional Hedge Funds,Directional Hedge Funds,Long/Short Equity,1,4,7,0,0,0,0,Slate Path HF,0,0,Slate Path,0,0
12086,Global Equity,Directional Hedge Funds,SV Multi-Strat,SV Multi-Strat,Directional Hedge Funds,Directional Hedge Funds,SV Multi-Strat,1,4,8,0,0,0,0,Protege,0,0,Protege,0,0
11900,Global Equity,Directional Hedge Funds,Long/Short Equity,Long/Short Equity,Directional Hedge Funds,Directional Hedge Funds,Long/Short Equity,1,4,7,0,0,0,0,Route One,0,0,Route One,0,0
11674,Global Equity,Directional Hedge Funds,Directional Credit,Directional Credit,Directional Hedge Funds,Directional Hedge Funds,Directional Credit,1,4,11,0,0,0,0,Deerfield PDIV,0,0,Deerfield,0,0
11612,Global Equity,Directional Hedge Funds,Long/Short Equity,Long/Short Equity,Directional Hedge Funds,Directional Hedge Funds,Long/Short Equity,1,4,7,0,0,0,0,Hirzel,0,0,Hirzel,0,0
11606,Global Equity,Directional Hedge Funds,Directional Multi-Strat,Directional Multi-Strat,Directional Hedge Funds,Directional Hedge Funds,Directional Multi-Strat,1,4,9,0,0,0,0,Perry,0,0,Perry,0,0
11533,Global Equity,Directional Hedge Funds,Long/Short Equity,Long/Short Equity,Directional Hedge Funds,Directional Hedge Funds,Long/Short Equity,1,4,7,0,0,0,0,Tiger Pacific,0,0,Tiger Pacific,0,0
11486,Global Equity,Directional Hedge Funds,Directional Credit,Directional Credit,Directional Hedge Funds,Directional Hedge Funds,Directional Credit,1,4,11,0,0,0,0,Sculptor Credit Opp,0,0,Sculptor,0,0
11350,Global Equity,Directional Hedge Funds,Directional Credit,Directional Credit,Directional Hedge Funds,Directional Hedge Funds,Directional Credit,1,4,11,0,0,0,0,Owl Creek Credit,0,0,Owl Creek,0,0
11293,Global Equity,Directional Hedge Funds,Long/Short Equity,Long/Short Equity,Directional Hedge Funds,Directional Hedge Funds,Long/Short Equity,1,4,7,0,0,0,0,Standard Pacific Global,0,0,Standard Pacific,0,0
11165,Global Equity,Directional Hedge Funds,Directional Credit,Directional Credit,Directional Hedge Funds,Directional Hedge Funds,Directional Credit,1,4,11,0,0,0,0,HIG WhiteHorse,0,0,H.I.G. Capital,0,0
10843,Global Equity,Directional Hedge Funds,Event-Driven,Event-Driven,Directional Hedge Funds,Directional Hedge Funds,Event-Driven,1,4,10,0,0,0,0,Kingstown,0,0,Kingstown,0,0
9968,Global Equity,Directional Hedge Funds,Directional Credit,Directional Credit,Directional Hedge Funds,Directional Hedge Funds,Directional Credit,1,4,11,0,0,0,0,Blackstone Distressed,0,0,Blackstone,0,0
9484,Global Equity,Directional Hedge Funds,Long/Short Equity,Long/Short Equity,Directional Hedge Funds,Directional Hedge Funds,Long/Short Equity,1,4,7,0,0,0,0,Criterion Partners,0,0,Criterion,0,0
9207,Global Equity,Directional Hedge Funds,Directional Credit,Directional Credit,Directional Hedge Funds,Directional Hedge Funds,Directional Credit,1,4,11,0,0,0,0,Owl Creek AR,0,0,Owl Creek,0,0
8833,Global Equity,Directional Hedge Funds,Directional Multi-Strat,Directional Multi-Strat,Directional Hedge Funds,Directional Hedge Funds,Directional Multi-Strat,1,4,9,0,0,0,0,AG Super,0,0,Angelo Gordon,0,0
7977,Global Equity,Directional Hedge Funds,Directional Credit,Directional Credit,Directional Hedge Funds,Directional Hedge Funds,Directional Credit,1,4,11,0,0,0,0,Contrarian EM II,0,0,Contrarian,0,0
7888,Global Equity,Directional Hedge Funds,Long/Short Equity,Long/Short Equity,Directional Hedge Funds,Directional Hedge Funds,Long/Short Equity,1,4,7,0,0,0,0,Hound Variable Beta,0,0,Hound,0,0
7477,Global Equity,Directional Hedge Funds,Directional Credit,Directional Credit,Directional Hedge Funds,Directional Hedge Funds,Directional Credit,1,4,11,0,0,0,0,Deerfield PDV,0,0,Deerfield,0,0
7468,Global Equity,Directional Hedge Funds,Directional Credit,Directional Credit,Directional Hedge Funds,Directional Hedge Funds,Directional Credit,1,4,11,0,0,0,0,Farallon Special Situations II,0,0,Farallon,0,0
7224,Global Equity,Directional Hedge Funds,SV Multi-Strat,SV Multi-Strat,Directional Hedge Funds,Directional Hedge Funds,SV Multi-Strat,1,4,8,0,0,0,0,Spinnaker,0,0,Spinnaker,0,0
7124,Global Equity,Directional Hedge Funds,SV Multi-Strat,SV Multi-Strat,Directional Hedge Funds,Directional Hedge Funds,SV Multi-Strat,1,4,8,0,0,0,0,OZ Europe,0,0,Sculptor,0,0
6807,Global Equity,Directional Hedge Funds,Long/Short Equity,Long/Short Equity,Directional Hedge Funds,Directional Hedge Funds,Long/Short Equity,1,4,7,0,0,0,0,Lansdowne HF,0,0,Lansdowne,0,0
6800,Global Equity,Directional Hedge Funds,Macro,Macro,Directional Hedge Funds,Directional Hedge Funds,Macro,1,4,12,0,0,0,0,Key Square SPV I,0,0,Key Square,0,0
6251,Global Equity,Directional Hedge Funds,Directional Credit,Directional Credit,Directional Hedge Funds,Directional Hedge Funds,Directional Credit,1,4,11,0,0,0,0,DE Shaw Alkali IV,0,0,DE Shaw,0,0
6245,Global Equity,Directional Hedge Funds,Long/Short Equity,Long/Short Equity,Directional Hedge Funds,Directional Hedge Funds,Long/Short Equity,1,4,7,0,0,0,0,Falcon Edge,0,0,Falcon Edge,0,0
5957,Global Equity,Directional Hedge Funds,Directional Credit,Directional Credit,Directional Hedge Funds,Directional Hedge Funds,Directional Credit,1,4,11,0,0,0,0,FASS II,0,0,Farallon,0,0
5946,Global Equity,Directional Hedge Funds,Long/Short Equity,Long/Short Equity,Directional Hedge Funds,Directional Hedge Funds,Long/Short Equity,1,4,7,0,0,0,0,ESL,0,0,ESL,0,0
5834,Global Equity,Directional Hedge Funds,Directional Credit,Directional Credit,Directional Hedge Funds,Directional Hedge Funds,Directional Credit,1,4,11,0,0,0,0,DE Shaw Alkali V - Offshore,0,0,DE Shaw,0,0
5826,Global Equity,Directional Hedge Funds,Macro,Macro,Directional Hedge Funds,Directional Hedge Funds,Macro,1,4,12,0,0,0,0,EMSO,0,0,EMSO,0,0
5825,Global Equity,Directional Hedge Funds,Long/Short Equity,Long/Short Equity,Directional Hedge Funds,Directional Hedge Funds,Long/Short Equity,1,4,7,0,0,0,0,CCM Small Cap,0,0,Coghill,0,0
5684,Global Equity,Directional Hedge Funds,Directional Credit,Directional Credit,Directional Hedge Funds,Directional Hedge Funds,Directional Credit,1,4,11,0,0,0,0,FASS,0,0,Farallon,0,0
5116,Global Equity,Directional Hedge Funds,Directional Credit,Directional Credit,Directional Hedge Funds,Directional Hedge Funds,Directional Credit,1,4,11,0,0,0,0,Farallon Overflow,0,0,Farallon,0,0
5076,Global Equity,Directional Hedge Funds,Long/Short Equity,Long/Short Equity,Directional Hedge Funds,Directional Hedge Funds,Long/Short Equity,1,4,7,0,0,0,0,Immersion,0,0,Immersion,0,0
4827,Global Equity,Directional Hedge Funds,Long/Short Equity,Long/Short Equity,Directional Hedge Funds,Directional Hedge Funds,Long/Short Equity,1,4,7,0,0,0,0,AG Realty,0,0,Angelo Gordon,0,0
4716,Global Equity,Directional Hedge Funds,Long/Short Equity,Long/Short Equity,Directional Hedge Funds,Directional Hedge Funds,Long/Short Equity,1,4,7,0,0,0,0,Soroban Opp,0,0,Soroban,0,0
4649,Global Equity,Directional Hedge Funds,Directional Credit,Directional Credit,Directional Hedge Funds,Directional Hedge Funds,Directional Credit,1,4,11,0,0,0,0,Watershed RMBS II,0,0,Watershed,0,0
4628,Global Equity,Directional Hedge Funds,Long/Short Equity,Long/Short Equity,Directional Hedge Funds,Directional Hedge Funds,Long/Short Equity,1,4,7,0,0,0,0,Steadfast Opp,0,0,Steadfast,0,0
4626,Global Equity,Directional Hedge Funds,Long/Short Equity,Long/Short Equity,Directional Hedge Funds,Directional Hedge Funds,Long/Short Equity,1,4,7,0,0,0,0,12 West,0,0,12 West,0,0
4257,Global Equity,Directional Hedge Funds,Event-Driven,Event-Driven,Directional Hedge Funds,Directional Hedge Funds,Event-Driven,1,4,10,0,0,0,0,Three Bays,0,0,Three Bays,0,0
4181,Global Equity,Directional Hedge Funds,Directional Credit,Directional Credit,Directional Hedge Funds,Directional Hedge Funds,Directional Credit,1,4,11,0,0,0,0,DE Shaw Alkali VI - Offshore,0,0,DE Shaw,0,0
4168,Global Equity,Directional Hedge Funds,Long/Short Equity,Long/Short Equity,Directional Hedge Funds,Directional Hedge Funds,Long/Short Equity,1,4,7,0,0,0,0,Dockside II,0,0,Walleye Capital LLC,0,0
4128,Global Equity,Directional Hedge Funds,Long/Short Equity,Long/Short Equity,Directional Hedge Funds,Directional Hedge Funds,Long/Short Equity,1,4,7,0,0,0,0,Valiant,0,0,Valiant,0,0
4060,Global Equity,Directional Hedge Funds,SV Multi-Strat,SV Multi-Strat,Directional Hedge Funds,Directional Hedge Funds,SV Multi-Strat,1,4,8,0,0,0,0,OZ Asia,0,0,Sculptor,0,0
3918,Global Equity,Directional Hedge Funds,Directional Credit,Directional Credit,Directional Hedge Funds,Directional Hedge Funds,Directional Credit,1,4,11,0,0,0,0,Silver Point Select B,0,0,Silver Point,0,0
3853,Global Equity,Directional Hedge Funds,Long/Short Equity,Long/Short Equity,Directional Hedge Funds,Directional Hedge Funds,Long/Short Equity,1,4,7,0,0,0,0,Soroban HF,0,0,Soroban,0,0
3740,Global Equity,Directional Hedge Funds,Directional Credit,Directional Credit,Directional Hedge Funds,Directional Hedge Funds,Directional Credit,1,4,11,0,0,0,0,Watershed,0,0,Watershed,0,0
3728,Global Equity,Directional Hedge Funds,Directional Credit,Directional Credit,Directional Hedge Funds,Directional Hedge Funds,Directional Credit,1,4,11,0,0,0,0,DE Shaw Diopter II Offshore,0,0,DE Shaw,0,0
3718,Global Equity,Directional Hedge Funds,Event-Driven,Event-Driven,Directional Hedge Funds,Directional Hedge Funds,Event-Driven,1,4,10,0,0,0,0,Senator,0,0,Senator,0,0
3693,Global Equity,Directional Hedge Funds,Long/Short Equity,Long/Short Equity,Directional Hedge Funds,Directional Hedge Funds,Long/Short Equity,1,4,7,0,0,0,0,Penta LS,0,0,Penta,0,0
3690,Global Equity,Directional Hedge Funds,Directional Credit,Directional Credit,Directional Hedge Funds,Directional Hedge Funds,Directional Credit,1,4,11,0,0,0,0,DE Shaw Diopter Offshore,0,0,DE Shaw,0,0
3576,Global Equity,Directional Hedge Funds,Long/Short Equity,Long/Short Equity,Directional Hedge Funds,Directional Hedge Funds,Long/Short Equity,1,4,7,0,0,0,0,Steadfast,0,0,Steadfast,0,0
3551,Global Equity,Directional Hedge Funds,Directional Credit,Directional Credit,Directional Hedge Funds,Directional Hedge Funds,Directional Credit,1,4,11,0,0,0,0,Farallon Special Situations III,0,0,Farallon,0,0
3396,Global Equity,Directional Hedge Funds,Directional Credit,Directional Credit,Directional Hedge Funds,Directional Hedge Funds,Directional Credit,1,4,11,0,0,0,0,Silver Point HF,0,0,Silver Point,0,0
3325,Global Equity,Directional Hedge Funds,Directional Credit,Directional Credit,Directional Hedge Funds,Directional Hedge Funds,Directional Credit,1,4,11,0,0,0,0,Oaktree TX,0,0,Oaktree,0,0
3232,Global Equity,Directional Hedge Funds,Directional Multi-Strat,Directional Multi-Strat,Directional Hedge Funds,Directional Hedge Funds,Directional Multi-Strat,1,4,9,0,0,0,0,Myriad,0,0,Myriad,0,0
3052,Global Equity,Directional Hedge Funds,Long/Short Equity,Long/Short Equity,Directional Hedge Funds,Directional Hedge Funds,Long/Short Equity,1,4,7,0,0,0,0,Maverick HF - Hedged,0,0,Maverick,0,0
3031,Global Equity,Directional Hedge Funds,SV Multi-Strat,SV Multi-Strat,Directional Hedge Funds,Directional Hedge Funds,SV Multi-Strat,1,4,8,0,0,0,0,Satellite,0,0,Satellite,0,0
2988,Global Equity,Directional Hedge Funds,Long/Short Equity,Long/Short Equity,Directional Hedge Funds,Directional Hedge Funds,Long/Short Equity,1,4,7,0,0,0,0,Penta Asia,0,0,Penta,0,0
2938,Global Equity,Directional Hedge Funds,Long/Short Equity,Long/Short Equity,Directional Hedge Funds,Directional Hedge Funds,Long/Short Equity,1,4,7,0,0,0,0,Everglades,0,0,Everglades,0,0
2578,Global Equity,Directional Hedge Funds,Long/Short Equity,Long/Short Equity,Directional Hedge Funds,Directional Hedge Funds,Long/Short Equity,1,4,7,0,0,0,0,Junto,0,0,Junto,0,0
2558,Global Equity,Directional Hedge Funds,Directional Multi-Strat,Directional Multi-Strat,Directional Hedge Funds,Directional Hedge Funds,Directional Multi-Strat,1,4,9,0,0,0,0,Myriad Direct - Didi,0,0,Myriad,0,0
2509,Global Equity,Directional Hedge Funds,Directional Credit,Directional Credit,Directional Hedge Funds,Directional Hedge Funds,Directional Credit,1,4,11,0,0,0,0,DE Shaw Alkali V - Onshore,0,0,DE Shaw,0,0
2312,Global Equity,Directional Hedge Funds,Directional Hedge Funds,Directional Hedge Funds,Directional Hedge Funds,Directional Hedge Funds,,1,4,,0,0,0,0,GS Seeding,0,0,GSAM,0,0
2278,Global Equity,Directional Hedge Funds,Long/Short Equity,Long/Short Equity,Directional Hedge Funds,Directional Hedge Funds,Long/Short Equity,1,4,7,0,0,0,0,Indus Asia Pac,0,0,Indus,0,0
1963,Global Equity,Directional Hedge Funds,Long/Short Equity,Long/Short Equity,Directional Hedge Funds,Directional Hedge Funds,Long/Short Equity,1,4,7,0,0,0,0,Janchor HF,0,0,Janchor,0,0
1933,Global Equity,Directional Hedge Funds,Long/Short Equity,Long/Short Equity,Directional Hedge Funds,Directional Hedge Funds,Long/Short Equity,1,4,7,0,0,0,0,Highside,0,0,Highside,0,0
1816,Global Equity,Directional Hedge Funds,Long/Short Equity,Long/Short Equity,Directional Hedge Funds,Directional Hedge Funds,Long/Short Equity,1,4,7,0,0,0,0,Gotham DH,0,0,Gotham,0,0
1780,Global Equity,Directional Hedge Funds,Long/Short Equity,Long/Short Equity,Directional Hedge Funds,Directional Hedge Funds,Long/Short Equity,1,4,7,0,0,0,0,Deerfield Partners,0,0,Deerfield,0,0
1267,Global Equity,Directional Hedge Funds,Long/Short Equity,Long/Short Equity,Directional Hedge Funds,Directional Hedge Funds,Long/Short Equity,1,4,7,0,0,0,0,Foundation,0,0,Foundation,0,0
1126,Global Equity,Directional Hedge Funds,Directional Multi-Strat,Directional Multi-Strat,Directional Hedge Funds,Directional Hedge Funds,Directional Multi-Strat,1,4,9,0,0,0,0,Farallon CIP VI,0,0,Farallon,0,0
1056,Global Equity,Directional Hedge Funds,Long/Short Equity,Long/Short Equity,Directional Hedge Funds,Directional Hedge Funds,Long/Short Equity,1,4,7,0,0,0,0,Eminence LA,0,0,Eminence,0,0
964,Global Equity,Directional Hedge Funds,Directional Credit,Directional Credit,Directional Hedge Funds,Directional Hedge Funds,Directional Credit,1,4,11,0,0,0,0,Deerfield PDII,0,0,Deerfield,0,0
905,Global Equity,Directional Hedge Funds,Long/Short Equity,Long/Short Equity,Directional Hedge Funds,Directional Hedge Funds,Long/Short Equity,1,4,7,0,0,0,0,Eminence II,0,0,Eminence,0,0
876,Global Equity,Directional Hedge Funds,Directional Credit,Directional Credit,Directional Hedge Funds,Directional Hedge Funds,Directional Credit,1,4,11,0,0,0,0,Deerfield PDIII,0,0,Deerfield,0,0
844,Global Equity,Directional Hedge Funds,Event-Driven,Event-Driven,Directional Hedge Funds,Directional Hedge Funds,Event-Driven,1,4,10,0,0,0,0,Columbus Hill Partners,0,0,Columbus Hill,0,0
788,Global Equity,Directional Hedge Funds,Long/Short Equity,Long/Short Equity,Directional Hedge Funds,Directional Hedge Funds,Long/Short Equity,1,4,7,0,0,0,0,TPG TPEP HF,0,0,TPG Capital,0,0
643,Global Equity,Directional Hedge Funds,Directional Credit,Directional Credit,Directional Hedge Funds,Directional Hedge Funds,Directional Credit,1,4,11,0,0,0,0,Centerbridge,0,0,Centerbridge,0,0
590,Global Equity,Directional Hedge Funds,Long/Short Equity,Long/Short Equity,Directional Hedge Funds,Directional Hedge Funds,Long/Short Equity,1,4,7,0,0,0,0,Axon,0,0,Axon,0,0
516,Global Equity,Directional Hedge Funds,Long/Short Equity,Long/Short Equity,Directional Hedge Funds,Directional Hedge Funds,Long/Short Equity,1,4,7,0,0,0,0,Cadian,0,0,Cadian,0,0
468,Global Equity,Directional Hedge Funds,Directional Multi-Strat,Directional Multi-Strat,Directional Hedge Funds,Directional Hedge Funds,Directional Multi-Strat,1,4,9,0,0,0,0,Baupost,0,0,Baupost,0,0
446,Global Equity,Directional Hedge Funds,Long/Short Equity,Long/Short Equity,Directional Hedge Funds,Directional Hedge Funds,Long/Short Equity,1,4,7,0,0,0,0,Brahman,0,0,Brahman,0,0
304,Global Equity,Directional Hedge Funds,Macro,Macro,Directional Hedge Funds,Directional Hedge Funds,Macro,1,4,12,0,0,0,0,Autonomy,0,0,Autonomy,0,0
265,Global Equity,Directional Hedge Funds,Long/Short Equity,Long/Short Equity,Directional Hedge Funds,Directional Hedge Funds,Long/Short Equity,1,4,7,0,0,0,0,Aravt,0,0,Aravt,0,0
46237,Global Equity,Private Equity,PE - Emerging Markets,PE - Emerging Markets,Private Equity,Private Equity,PE - Emerging Markets,1,5,15,0,0,0,0,Victoria II CI - GLG,0,0,Victoria,0,0
43237,Global Equity,Private Equity,PE - Credit,PE - Credit,Private Equity,Private Equity,PE - Credit,1,5,16,0,0,0,0,Oaktree Opp VII,0,0,Oaktree,0,0
43057,Global Equity,Private Equity,PE - Credit,PE - Credit,Private Equity,Private Equity,PE - Credit,1,5,16,0,0,0,0,MatlinPatterson III,0,0,MatlinPatterson,0,0
41197,Global Equity,Private Equity,PE - Emerging Markets,PE - Emerging Markets,Private Equity,Private Equity,PE - Emerging Markets,1,5,15,0,0,0,0,Baring Asia IV,0,0,Baring Asia,0,0
39397,Global Equity,Private Equity,PE - Credit,PE - Credit,Private Equity,Private Equity,PE - Credit,1,5,16,0,0,0,0,Tree Line Capital LLC,0,0,Tree Line Capital,0,0
33577,Global Equity,Private Equity,PE - Credit,PE - Credit,Private Equity,Private Equity,PE - Credit,1,5,16,0,0,0,0,Centerbridge I,0,0,Centerbridge,0,0
33037,Global Equity,Private Equity,PE - Emerging Markets,PE - Emerging Markets,Private Equity,Private Equity,PE - Emerging Markets,1,5,15,0,0,0,0,Baring Vostok V,0,0,Baring Vostok,0,0
32293,Global Equity,Private Equity,PE - Emerging Markets,PE - Emerging Markets,Private Equity,Private Equity,PE - Emerging Markets,1,5,15,0,0,0,0,Riverwood III - LatAm,0,0,Riverwood Capital Ventures,0,0
29977,Global Equity,Private Equity,PE - Credit,PE - Credit,Private Equity,Private Equity,PE - Credit,1,5,16,0,0,0,0,Tree Line Direct Lending GP LLC,0,0,Tree Line Capital,0,0
27133,Global Equity,Private Equity,PE - Credit,PE - Credit,Private Equity,Private Equity,PE - Credit,1,5,16,0,0,0,0,Northstar Seidler Mezz II,0,0,Northstar Capital,0,0
23007,Global Equity,Private Equity,PE - Credit,PE - Credit,Private Equity,Private Equity,PE - Credit,1,5,16,0,0,0,0,Mt Kellett III CI Vehicle,0,0,Mt Kellett,0,0
22857,Global Equity,Private Equity,PE - Emerging Markets,PE - Emerging Markets,Private Equity,Private Equity,PE - Emerging Markets,1,5,15,0,0,0,0,Falcon House II,0,0,Falcon House,0,0
22116,Global Equity,Private Equity,PE - Emerging Markets,PE - Emerging Markets,Private Equity,Private Equity,PE - Emerging Markets,1,5,15,0,0,0,0,Everstone III CI - Indostar,0,0,Everstone,0,0
21996,Global Equity,Private Equity,PE - Emerging Markets,PE - Emerging Markets,Private Equity,Private Equity,PE - Emerging Markets,1,5,15,0,0,0,0,Night Sky IV,0,0,Northstar Equity,0,0
21644,Global Equity,Private Equity,PE - Emerging Markets,PE - Emerging Markets,Private Equity,Private Equity,PE - Emerging Markets,1,5,15,0,0,0,0,Actis India EM III,0,0,Actis Capital,0,0
21368,Global Equity,Private Equity,PE - Credit,PE - Credit,Private Equity,Private Equity,PE - Credit,1,5,16,0,0,0,0,Oaktree Opp III,0,0,Oaktree,0,0
21253,Global Equity,Private Equity,PE - Emerging Markets,PE - Emerging Markets,Private Equity,Private Equity,PE - Emerging Markets,1,5,15,0,0,0,0,Northstar II,0,0,Northstar Equity,0,0
21248,Global Equity,Private Equity,PE - Emerging Markets,PE - Emerging Markets,Private Equity,Private Equity,PE - Emerging Markets,1,5,15,0,0,0,0,NewMargin I,0,0,NewMargin,0,0
20612,Global Equity,Private Equity,PE - Credit,PE - Credit,Private Equity,Private Equity,PE - Credit,1,5,16,0,0,0,0,Gemspring Growth Solutions II,0,0,Gemspring,0,0
20288,Global Equity,Private Equity,PE - Credit,PE - Credit,Private Equity,Private Equity,PE - Credit,1,5,16,0,0,0,0,HIG Bayside II,0,0,H.I.G. Capital,0,0
19484,Global Equity,Private Equity,PE - Emerging Markets,PE - Emerging Markets,Private Equity,Private Equity,PE - Emerging Markets,1,5,15,0,0,0,0,L Catterton II CI - St Marche,0,0,L Catterton,0,0
19336,Global Equity,Private Equity,PE - Credit,PE - Credit,Private Equity,Private Equity,PE - Credit,1,5,16,0,0,0,0,Apollo Hybrid Value III,0,0,Apollo Global,0,0
18598,Global Equity,Private Equity,PE - Emerging Markets,PE - Emerging Markets,Private Equity,Private Equity,PE - Emerging Markets,1,5,15,0,1,0,1,Total Private Emerging Markets,1,0,UTIMCO,0,1
18547,Global Equity,Private Equity,PE - Credit,PE - Credit,Private Equity,Private Equity,PE - Credit,1,5,16,0,0,0,0,Fortress FCO MA LSS II - DBSO TRG SubCo,0,0,Fortress,0,0
18464,Global Equity,Private Equity,PE - Emerging Markets,PE - Emerging Markets,Private Equity,Private Equity,PE - Emerging Markets,1,5,15,0,0,0,0,L Catterton LatAm II B,0,0,L Catterton,0,0
17676,Global Equity,Private Equity,PE - Credit,PE - Credit,Private Equity,Private Equity,PE - Credit,1,5,16,0,0,0,0,CVI Global A-I Top Off,0,0,CarVal,0,0
16636,Global Equity,Private Equity,PE - Credit,PE - Credit,Private Equity,Private Equity,PE - Credit,1,5,16,0,0,0,0,Escalate IV,0,0,Escalate,0,0
16478,Global Equity,Private Equity,PE - Credit,PE - Credit,Private Equity,Private Equity,PE - Credit,1,5,16,0,0,0,0,Clearlake Opp III,0,0,Clearlake,0,0
16467,Global Equity,Private Equity,PE - Credit,PE - Credit,Private Equity,Private Equity,PE - Credit,1,5,16,0,0,0,0,Fortress Lending II,0,0,Fortress,0,0
16387,Global Equity,Private Equity,PE - Emerging Markets,PE - Emerging Markets,Private Equity,Private Equity,PE - Emerging Markets,1,5,15,0,0,0,0,Hillhouse IV,0,0,Hillhouse,0,0
