DimInvestmentID,DimAccountID,InvestmentManagerID,Name,AssetClass,SubAssetClass,InvestmentRegime,Original_AssetClass,Original_SubAssetClass,IsPrimaryAccount,AsOfDate,NAV,Twr1Month,Twr3Month,Twr1Year,Twr3Year,Twr5Year,Twr10Year,TwrFytd,TwrYtd,TwrInceptionInvested,TwrSince98,TwrCompYtd,SINCE_INCEPTION,INCEPTION_DATE,AdjustedBegMV,TOT_MARKET_VALUE,SortOrder_Regime,SortOrder_AssetClass,SortOrder_SubAssetClass,SortOrder,IsRegimeTotal,IsAssetClassTotal,IsConsolidationAccount,IsSubassetClass_Total,TargetAllocation,DimPortfolioID,CustodianMarketValue
8174,83847,UTIMCO,Total Directional Hedge Multi,Directional Hedge Funds,Directional Multi-Strat,Global Equity,Directional Hedge Funds,Directional Multi-Strat,TRUE,30-09-2022 00:00:00,,0,0,0,0,0.054202,0.055387,0,0,0.076114,,0,7.6114,,1096202823,1099283022,1,4,9,25907,0,0,1,0,,12,
4217,83967,UTIMCO,Total Directional Hedge Credit,Directional Hedge Funds,Directional Credit,Global Equity,Directional Hedge Funds,Directional Credit,TRUE,30-09-2022 00:00:00,,0,0,0,0,0.045399,0.060655,0,0,0.068387,,0,6.8387,,967075367,958209986.3,1,4,11,29923,0,0,1,0,,12,
3779,84387,UTIMCO,Total Directional HF Pool,Directional Hedge Funds,Directional Hedge Funds,Global Equity,Directional Hedge Funds,,TRUE,30-09-2022 00:00:00,,0,0,0,0,0.055962,0.062238,0,0,0.079437,,0,7.9437,,6517675179,6444873848,1,4,,21730,0,0,1,0,,12,
3624,83727,UTIMCO,Total Directional Hedge Long/Short Equity,Directional Hedge Funds,Long/Short Equity,Global Equity,Directional Hedge Funds,Long/Short Equity,TRUE,30-09-2022 00:00:00,,0,0,0,0,0.063715,0.067343,0,0,0.080169,,0,8.0169,,4454323169,4387307020,1,4,7,25223,0,0,1,0,,12,
964,85826,Deerfield,Deerfield PDII,Directional Hedge Funds,Directional Credit,Global Equity,Directional Hedge Funds,Directional Credit,TRUE,30-09-2022 00:00:00,1904713,0,0.020965,0.371774,0.256105,0.118845,0.171361,0,0.367737,0.140995,,1,14.0995,,9570066,9570066,1,4,11,29154,0,0,0,0,,12,
8709,8700,UTIMCO,Total Private Equity,Private Equity,Private Equity,Global Equity,Private Equity,,TRUE,30-09-2022 00:00:00,,0.002246,-0.027897,0.033217,0.239248,0.202105,0.162281,0.002246,-0.025851,0.204272,,1,12.7225,,14531745087,14544660100,1,5,,30012,0,1,1,0,,12,
468,7435,Baupost,Baupost,Directional Hedge Funds,Directional Multi-Strat,Global Equity,Directional Hedge Funds,Directional Multi-Strat,TRUE,30-09-2022 00:00:00,26056815,-0.0178,0.009019,0.0544,0.088129,0.065037,0.067967,-0.0178,0.024671,0.07938,,1,7.9854,,133292798.5,130920184.9,1,4,9,25721,0,0,0,0,,12,
5957,86726,Farallon,FASS II,Directional Hedge Funds,Directional Credit,Global Equity,Directional Hedge Funds,Directional Credit,TRUE,30-09-2022 00:00:00,471403,-0.1431,-0.19959,-0.485829,-0.233554,-0.1643,-0.022443,-0.1431,-0.350756,-0.018675,,1,-1.8536,,2764060.34,2368523.3,1,4,11,29613,0,0,0,0,,12,
5684,86006,Farallon,FASS,Directional Hedge Funds,Directional Credit,Global Equity,Directional Hedge Funds,Directional Credit,TRUE,30-09-2022 00:00:00,813679,0.0134,-0.019341,0.05057,-0.140162,-0.102702,-0.033691,0.0134,-0.007641,0.010503,,1,1.0053,,4034201.27,4088259.57,1,4,11,29426,0,0,0,0,,12,
643,7315,Centerbridge,Centerbridge,Directional Hedge Funds,Directional Credit,Global Equity,Directional Hedge Funds,Directional Credit,TRUE,30-09-2022 00:00:00,2513641,-0.013343,-0.020415,0.001288,-0.120632,-0.054897,-0.010135,-0.013343,0.018943,0.026448,,1,2.6448,,12800363.43,12629566.7,1,4,11,29011,0,0,0,0,,12,
11486,86606,Sculptor,Sculptor Credit Opp,Directional Hedge Funds,Directional Credit,Global Equity,Directional Hedge Funds,Directional Credit,TRUE,30-09-2022 00:00:00,124911,0.072297,-0.494012,0.12561,-0.223542,-0.159459,-0.034427,0.072297,0.046159,-0.013384,,1,-1.3384,,585290.68,627605.18,1,4,11,29849,0,0,0,0,,12,
3396,83846,Silver Point,Silver Point HF,Directional Hedge Funds,Directional Credit,Global Equity,Directional Hedge Funds,Directional Credit,TRUE,30-09-2022 00:00:00,7189426,-0.004883,0.023827,0.032164,0.136272,0.0863,0.082175,-0.004883,0.025965,0.078387,,1,7.8387,,36299884.14,36122642.5,1,4,11,28336,0,0,0,0,,12,
3576,85167,Steadfast,Steadfast,Directional Hedge Funds,Long/Short Equity,Global Equity,Directional Hedge Funds,Long/Short Equity,TRUE,30-09-2022 00:00:00,72188210,-2.50E-05,0.023958,-0.160274,-0.02267,0.027166,0.05015,-2.50E-05,-0.08391,0.078026,,1,7.8029,,362712586.9,362703343,1,4,7,23801,0,0,0,0,,12,
3052,10735,Maverick,Maverick HF - Hedged,Directional Hedge Funds,Long/Short Equity,Global Equity,Directional Hedge Funds,Long/Short Equity,TRUE,30-09-2022 00:00:00,25927063,-0.004391,0.168039,0.036466,0.850715,0.486077,0.245427,-0.004391,0.041315,0.165777,,1,,,23640031.66,24496402.5,1,4,7,24536,0,0,0,0,,12,
12163,87026,Slate Path,Slate Path HF,Directional Hedge Funds,Long/Short Equity,Global Equity,Directional Hedge Funds,Long/Short Equity,TRUE,30-09-2022 00:00:00,46266632,-0.013413,-0.038573,0.022018,0.301926,0.144677,0.12701,-0.013413,0.021125,0.12701,,1,12.701,,235623165.6,232462645.1,1,4,7,24253,0,0,0,0,,12,
4128,7795,Valiant,Valiant,Directional Hedge Funds,Long/Short Equity,Global Equity,Directional Hedge Funds,Long/Short Equity,TRUE,30-09-2022 00:00:00,42878567,0.012025,-0.06484,-0.241337,0.004926,0.010987,0.015529,0.012025,-0.145625,0.061877,,1,6.1877,,212879629.3,215439607.9,1,4,7,24295,0,0,0,0,,12,
1963,86426,Janchor,Janchor HF,Directional Hedge Funds,Long/Short Equity,Global Equity,Directional Hedge Funds,Long/Short Equity,TRUE,30-09-2022 00:00:00,61458677,0.005008,0.038901,-0.099194,0.030088,0.03159,0.084811,0.005008,-0.104908,0.079549,,1,8.0166,,307254985.7,308793745.7,1,4,7,23981,0,0,0,0,,12,
590,82766,Axon,Axon,Directional Hedge Funds,Long/Short Equity,Global Equity,Directional Hedge Funds,Long/Short Equity,TRUE,30-09-2022 00:00:00,731829,-0.003782,-0.037585,-0.029019,-0.050828,-0.059035,-0.029766,-0.003782,-0.004479,0.007002,,1,0.7004,,3690968.49,3677010.72,1,4,7,25189,0,0,0,0,,12,
23917,89660,UTIMCO,Total Global Equity,Global Equity,Global Equity,Global Equity,Total Regime,,TRUE,30-09-2022 00:00:00,,-0.04234,-0.04384,-0.12914,0.112772,0.098998,0.098089,-0.04234,-0.158355,0.065984,,,6.5984,,13212640386,12686334897,1,,,126,1,0,1,0,,12,
4445,10672,UTIMCO,Total Public Equity,Public Equity,Public Equity,Global Equity,Total Regime,,TRUE,30-09-2022 00:00:00,5411221443,-0.093989,-0.071307,-0.274648,0.026339,0.035971,0.074552,-0.093989,-0.289218,0.027666,,1,5.6598,,5928257513,5411221443,1,3,,21393,0,1,0,1,,12,
6060,413,UTIMCO,Total Developed Public Equity,Developed Markets Public Equity,Developed Markets Public Equity,Global Equity,Developed Markets Public Equity,,TRUE,30-09-2022 00:00:00,,-0.090804,-0.061057,-0.257182,0.036156,0.046175,0.089423,-0.090804,-0.281988,0.058461,,,5.8461,,4360423771,3983114287,1,1,,251,0,1,1,0,20.1,12,
18658,13852,UTIMCO,Total Global Developed Equity,Developed Markets Public Equity,Global Developed Public Equity,Global Equity,Developed Markets Public Equity,Global Developed Public Equity,TRUE,30-09-2022 00:00:00,1667475274,-0.092766,-0.062508,-0.307443,0.025071,0.049179,0.090812,-0.092766,-0.316311,0.083106,,0,8.3106,,1659972433,1497620786,1,1,3,8898,0,0,1,1,20.1,12,
4124,13672,UTIMCO,Total Non-U.S. Developed Public Equity,Developed Markets Public Equity,Non-U.S. Developed Public Equity,Global Equity,Developed Markets Public Equity,Non-U.S. Developed Public Equity,TRUE,30-09-2022 00:00:00,537197587,-0.086909,-0.087778,-0.250387,-0.012787,-0.002353,0.069,-0.086909,-0.264632,0.046088,,0,4.6088,,588235970.6,537197587.1,1,1,2,7288,0,0,1,1,20.1,12,
3384,713,UTIMCO,Total Emerging Markets Public Equity,Emerging Markets Public Equity,Global EM Public Equity,Global Equity,Emerging Markets Public Equity,Global EM Public Equity,TRUE,30-09-2022 00:00:00,1428107156,-0.102849,-0.099625,-0.327992,-0.008427,0.006325,0.044322,-0.102849,-0.31229,0.070986,,0,7.0986,,1567833741,1428107156,1,2,5,14743,0,1,1,1,7,12,
27877,110477,Squadra,Squadra Brazil,Emerging Markets Public Equity,Global EM Public Equity,Global Equity,Emerging Markets Public Equity,Global EM Public Equity,TRUE,30-09-2022 00:00:00,35807603,-0.048126,0.146013,-0.146828,-0.080687,0.007519,0.009655,-0.048126,0.027966,0.000944,,1,0.0673,,37617997.76,35807602.53,1,2,5,18054,0,0,0,0,7,12,
20584,110597,Proa Partners,Proa,Emerging Markets Public Equity,Global EM Public Equity,Global Equity,Emerging Markets Public Equity,Global EM Public Equity,TRUE,30-09-2022 00:00:00,194213,-0.114615,-0.45545,0.118283,-0.03678,-0.149031,-0.053621,-0.114615,0.241544,-0.047771,,1,-4.7771,,185800.87,194212.84,1,2,5,20539,0,0,0,0,7,12,
18973,109937,Dynamo Internacional,Dynamo Brazil,Emerging Markets Public Equity,Global EM Public Equity,Global Equity,Emerging Markets Public Equity,Global EM Public Equity,TRUE,30-09-2022 00:00:00,43666153,-0.044911,0.055211,-0.239481,-0.047384,-0.011868,0.011522,-0.044911,-0.100605,0.047875,,1,4.7875,,45719475.37,43666152.93,1,2,5,17798,0,0,0,0,7,12,
3689,9951,Prosperity,Russian Prosperity,Emerging Markets Public Equity,Global EM Public Equity,Global Equity,Emerging Markets Public Equity,Global EM Public Equity,TRUE,30-09-2022 00:00:00,0,0,0,-1,-1,-1,-1,0,-1,-1,,1,,,0,0,1,2,5,21208,0,0,0,0,7,12,
18848,10491,Cantillon Capital,Cantillon,Developed Markets Public Equity,Global Developed Public Equity,Global Equity,Developed Markets Public Equity,Global Developed Public Equity,TRUE,30-09-2022 00:00:00,148468400,-0.106805,-0.078889,-0.241617,0.023743,0.068611,0.088863,-0.106805,-0.299362,0.098287,,1,9.8287,,166221697.7,148468399.9,1,1,3,10821,0,0,0,0,20.1,12,
9686,103997,Eminence,Eminence Global,Developed Markets Public Equity,Global Developed Public Equity,Global Equity,Developed Markets Public Equity,Global Developed Public Equity,TRUE,30-09-2022 00:00:00,170149971,-0.099153,-0.026628,-0.281776,0.066625,0.069881,0.117571,-0.099153,-0.317622,0.132862,,1,13.2862,,188877719.2,170149971.4,1,1,3,10676,0,0,0,0,20.1,12,
4497,91579,Viking,Viking LO,Developed Markets Public Equity,Global Developed Public Equity,Global Equity,Developed Markets Public Equity,Global Developed Public Equity,TRUE,30-09-2022 00:00:00,244320540,-0.087911,-0.023604,-0.261412,0.059774,0.065993,0.117128,-0.087911,-0.258711,0.118556,,1,11.936,,267869164.8,244320539.8,1,1,3,10148,0,0,0,0,20.1,12,
34957,107177,Indus,Indus Japan LO,Developed Markets Public Equity,Non-U.S. Developed Public Equity,Global Equity,Developed Markets Public Equity,Non-U.S. Developed Public Equity,TRUE,30-09-2022 00:00:00,72908078,-0.091403,-0.064234,-0.322265,0.022166,0.001758,0.070129,-0.091403,-0.289371,0.06815,,1,6.8613,,80149169.74,72908077.97,1,1,2,8224,0,0,0,0,20.1,12,
8921,110057,Silchester,Silchester IE,Developed Markets Public Equity,Non-U.S. Developed Public Equity,Global Equity,Developed Markets Public Equity,Non-U.S. Developed Public Equity,TRUE,30-09-2022 00:00:00,221946388,-0.087141,-0.109805,-0.207132,-0.012843,-0.013545,0.05198,-0.087141,-0.20775,0.069055,,1,6.1269,,243133212.1,221946387.5,1,1,2,7667,0,0,0,0,20.1,12,
