DimAccountID,ACCOUNT,LONG_NAME,ACCOUNTSOURCENAME,Source,IsPrimaryAccount,NAVColumnName,ShowAccount,IsHedgeFund
87809,UTBG00443000,ITF Non-US Dev Equity Britt,Mellon,DW,TRUE,NAV,1,0
87449,UTBG00422000,ITF US Equity Britt,Mellon,DW,TRUE,NAV,1,0
87089,UTBG00170000,ITF Tot Internal FI,Mellon,DW,TRUE,NAV,1,0
86969,UTBG00142000,ITF Total External Fixed Inc,Mellon,DW,TRUE,NAV,1,0
86909,UTBG00140000,ITF Total IGFI CR Fixed Income,Mellon,DW,TRUE,NAV,1,0
85469,UTBG00015600,ITF Total Fund excl DTAA,Mellon,DW,TRUE,NAV,1,0
85409,UTBG00015500,ITF Total Fund excl TAA,Mellon,DW,TRUE,NAV,1,0
87267,UTBF20580002,ITF PIMCO Fixed,Mellon,DW,TRUE,NAV,1,0
85049,UTBG00012100,ITF Tot Public Equity,Mellon,DW,TRUE,NAV,1,0
84929,UTBG00010000,UTB TOTAL FUND,Mellon,DW,TRUE,NAV,1,0
103039,UGEG02300000,GEF MORE CORR CR REL,Mellon,DW,TRUE,NAV,1,0
86667,UTAG25660000,Brookdale Intl Consolidation,Mellon,DW,TRUE,NAV,1,0
86487,UTAG25510000,Stable Value - Niche Relative,Mellon,DW,TRUE,NAV,1,0
102559,UGEG02010000,GEF More Corr Inv Gr less Liq,Mellon,DW,TRUE,NAV,1,0
83789,UTBF42150002,ITF Viking Global In,Mellon,DW,TRUE,NAV,1,0
85887,UTAG25180000,Holocene Offshore Consolidatio,Mellon,DW,TRUE,NAV,1,0
85167,UTAG24250000,Steadfast Consolidation,Mellon,DW,TRUE,NAV,1,0
101359,UGEG00450000,GEF Global Dev Equity Britt,Mellon,DW,TRUE,NAV,1,0
84927,UTAG24041000,Farallon,Mellon,DW,TRUE,NAV,1,0
101239,UGEG00443000,GEF Non-US Dev Equity Britt,Mellon,DW,TRUE,NAV,1,0
100879,UGEG00422000,GEF US Equity Britt,Mellon,DW,TRUE,NAV,1,0
82409,UTBF30410002,ITF FIA,Mellon,DW,TRUE,NAV,1,0
82289,UTBF30400002,ITF Colchester Pool,Mellon,DW,TRUE,NAV,1,0
81809,UTBF30160002,ITF BRANDYWINE GLBL,Mellon,DW,TRUE,NAV,1,0
81389,UTBF30020002,ITF INT INV GRD CR,Mellon,DW,TRUE,NAV,1,0
99799,UGEG00170000,Gef Tot Internal FI,Mellon,DW,TRUE,NAV,1,0
81269,UTBF30010002,ITF INT US NOMINAL,Mellon,DW,TRUE,NAV,1,0
84387,UTAG1010T000,HF Directional Total,Mellon,DW,TRUE,NAV,1,0
81089,UTBF29620002,ITF TEMP OTC,Mellon,DW,TRUE,NAV,1,0
81029,UTBF29610002,ITF MSCI EM SHORT,Mellon,DW,TRUE,NAV,1,0
84207,UTAG10000000,UTA Total Pool,Mellon,DW,TRUE,NAV,1,0
84147,UTAG06600000,Total HF Stable Value,Mellon,DW,TRUE,NAV,1,0
80849,UTBF29580002,ITF MSCI US VALUE LC,Mellon,DW,TRUE,NAV,1,0
84087,UTAG06500000,Total Stable Val HF Insurance,Mellon,DW,TRUE,NAV,1,0
99259,UGEG00142000,GEF Total External Fixed Inc,Mellon,DW,TRUE,NAV,1,0
80789,UTBF29390002,ITF TEMP FUT 2,Mellon,DW,TRUE,NAV,1,0
99199,UGEG00141000,GEF Total IGFI CR Fixed Income,Mellon,DW,TRUE,NAV,1,0
83967,UTAG06300000,HF Direct Credit,Mellon,DW,TRUE,NAV,1,0
80669,UTBF29370002,ITF TEMP OTC 2,Mellon,DW,TRUE,NAV,1,0
80609,UTBF29360002,ITF TEMP OTC 1,Mellon,DW,TRUE,NAV,1,0
83847,UTAG06100000,HF Direct Multi,Mellon,DW,TRUE,NAV,1,0
83727,UTAG06000000,HF Direct Long/Short,Mellon,DW,TRUE,NAV,1,0
80429,UTBF29330002,ITF TEMP DERIV 3,Mellon,DW,TRUE,NAV,1,0
83667,UTAG05900000,HF StabVal Multi,Mellon,DW,TRUE,NAV,1,0
80369,UTBF29320002,ITF TEMP DERIV 2,Mellon,DW,TRUE,NAV,1,0
83607,UTAG05800000,HF StabVal Credit,Mellon,DW,TRUE,NAV,1,0
80309,UTBF29310002,ITF TEMP DERIV 1,Mellon,DW,TRUE,NAV,1,0
83487,UTAG05600000,HF StabVal Eq Mkt Neutral,Mellon,DW,TRUE,NAV,1,0
80189,UTBF29290002,ITF TEMP AC 8,Mellon,DW,TRUE,NAV,1,0
80129,UTBF29280002,ITF TEMP AC 7,Mellon,DW,TRUE,NAV,1,0
83367,UTAG05400000,HF Eq Mkt Neutral,Mellon,DW,TRUE,NAV,1,0
79949,UTBF29250002,ITF TEMP AC 4,Mellon,DW,TRUE,NAV,1,0
79889,UTBF29240002,ITF TEMP AC 3,Mellon,DW,TRUE,NAV,1,0
83127,UTAG05000000,LCC L/S Equity,Mellon,DW,TRUE,NAV,1,0
79829,UTBF29230002,ITF TEMP AC 2,Mellon,DW,TRUE,NAV,1,0
79769,UTBF29220002,ITF TEMP AC 1,Mellon,DW,TRUE,NAV,1,0
79709,UTBF29210002,ITF TEMP AC 8,Mellon,DW,TRUE,NAV,1,0
79589,UTBF29190002,ITF  TEMP AC 6,Mellon,DW,TRUE,NAV,1,0
79529,UTBF29180002,ITF TEMP AC 5,Mellon,DW,TRUE,NAV,1,0
79349,UTBF29150002,ITF TEMP AC 2,Mellon,DW,TRUE,NAV,1,0
79289,UTBF29140002,ITF TEMP AC 1,Mellon,DW,TRUE,NAV,1,0
79229,UTBF29130002,TEMP A/C 8,Mellon,DW,TRUE,NAV,1,0
79169,UTBF29120002,TEMP A/C 7,Mellon,DW,TRUE,NAV,1,0
79109,UTBF29110002,TEMP A/C 6,Mellon,DW,TRUE,NAV,1,0
82347,UTAG00030000,AR/SI FUND POOL,Mellon,DW,TRUE,NAV,1,0
79049,UTBF29100002,TEMP A/C 5,Mellon,DW,TRUE,NAV,1,0
82227,UTAG00010000,EQ/D FUND POOL,Mellon,DW,TRUE,NAV,1,0
78929,UTBF29080002,TEMP A/C 3,Mellon,DW,TRUE,NAV,1,0
78869,UTBF29070002,TEMP A/C 2,Mellon,DW,TRUE,NAV,1,0
78809,UTBF29060002,TEMP A/C 1,Mellon,DW,TRUE,NAV,1,0
78749,UTBF29050002,UTB TEMP AC8,Mellon,DW,TRUE,NAV,1,0
78629,UTBF29030002,UTB TEMP AC6,Mellon,DW,TRUE,NAV,1,0
78569,UTBF29020002,UTB TEMP AC5,Mellon,DW,TRUE,NAV,1,0
78509,UTBF29010002,TEMP A/C 4,Mellon,DW,TRUE,NAV,1,0
78449,UTBF29000002,TEMP A/C 3,Mellon,DW,TRUE,NAV,1,0
96379,UGEG00030000,Gef Tot Pimco,Mellon,DW,TRUE,NAV,1,0
77489,UTBF27080002,ITF Janchor Opp II,Mellon,DW,TRUE,NAV,1,0
77429,UTBF27070002,ITF Janchor Opps,Mellon,DW,TRUE,NAV,1,0
77369,UTBF27060002,ITF Baker Brothers,Mellon,DW,TRUE,NAV,1,0
95779,UGEG00015600,GEF Total Fund excl DTAA,Mellon,DW,TRUE,NAV,1,0
77309,UTBF27050002,ITF Charles Lim Asia,Mellon,DW,TRUE,NAV,1,0
95719,UGEG00015500,GEF Total Fund excl TAA,Mellon,DW,TRUE,NAV,1,0
77069,UTBF27030002,ITF Acadian EM Small,Mellon,DW,TRUE,NAV,1,0
95179,UGEG00012100,GEF Tot Public Equity,Mellon,DW,TRUE,NAV,1,0
94999,UGEG00010000,GEF - TOTAL FUND,Mellon,DW,TRUE,NAV,1,0
94459,UGEF44260002,GEF PE REAL EST,Mellon,DW,TRUE,NAV,1,0
94339,UGEF44250002,GEF PE INFRASTRUC,Mellon,DW,TRUE,NAV,1,0
94099,UGEF44240002,GEF PE NATRL RES,Mellon,DW,TRUE,NAV,1,0
93979,UGEF44230002,GEF PE Venture,Mellon,DW,TRUE,NAV,1,0
93859,UGEF44220002,GEF PE Credit,Mellon,DW,TRUE,NAV,1,0
93619,UGEF44210002,GEF PE EMERG MKT,Mellon,DW,TRUE,NAV,1,0
93499,UGEF44200002,GEF PE BYOUT OTH,Mellon,DW,TRUE,NAV,1,0
74909,UTBF26630002,ITF DM EM HG M1CNA,Mellon,DW,TRUE,NAV,1,0
74789,UTBF26620002,FACTOR BAKT DIRHF UN,Mellon,DW,TRUE,NAV,1,0
74669,UTBF26600002,ITF SFA STUDENT,Mellon,DW,TRUE,NAV,1,0
74609,UTBF26590002,ITF UTMF TEMP 18,Mellon,DW,TRUE,NAV,1,0
74549,UTBF26580002,ITF UTMF TEMP 17,Mellon,DW,TRUE,NAV,1,0
74489,UTBF26570002,ITF UTMF TEMP 16,Mellon,DW,TRUE,NAV,1,0
74429,UTBF26560002,ITF CARRHAE EX CHINA,Mellon,DW,TRUE,NAV,1,0
74369,UTBF26550002,ITF DM USD Hedge,Mellon,DW,TRUE,NAV,1,0
74309,UTBF26540002,ITF DER TEMP 10,Mellon,DW,TRUE,NAV,1,0
74249,UTBF26530002,ITF DER TEMP 9,Mellon,DW,TRUE,NAV,1,0
74189,UTBF26520002,ITF DER TEMP 8,Mellon,DW,TRUE,NAV,1,0
74129,UTBF26510002,ITF DER TEMP 7,Mellon,DW,TRUE,NAV,1,0
74069,UTBF26500002,ITF DER TEMP 6,Mellon,DW,TRUE,NAV,1,0
74009,UTBF26490002,ITF UTMF TEMP 14,Mellon,DW,TRUE,NAV,1,0
73949,UTBF26480002,ITF UTMF TEMP 13,Mellon,DW,TRUE,NAV,1,0
73829,UTBF26460002,ITF UTMF TEMP 11,Mellon,DW,TRUE,NAV,1,0
73769,UTBF26450002,ITF UTMF TEMP 10,Mellon,DW,TRUE,NAV,1,0
73469,UTBF26400002,ITF UTMF TEMP 1,Mellon,DW,TRUE,NAV,1,0
73169,UTBF26360002,ITF UTMF TEMP 6,Mellon,DW,TRUE,NAV,1,0
91579,UGEF42150002,GEF Viking Global In,Mellon,DW,TRUE,NAV,1,0
79586,UPHG00010000,UPH TOTAL CONSOL,Mellon,DW,TRUE,NAV,1,0
85945,UPFG43000001,PUF POLAR BIO CONSOL,Mellon,DW,TRUE,NAV,1,0
85885,UPFG42540000,PUF Tybourne Combined,Mellon,DW,TRUE,NAV,1,0
85645,UPFG38000001,PUF Total Private Equity,Mellon,DW,TRUE,NAV,1,0
85585,UPFG37010000,PUF Tot Portable Alpha US Con,Mellon,DW,TRUE,NAV,1,0
85465,UPFG36010000,PUF Tot Portable Alpha EM Con,Mellon,DW,TRUE,NAV,1,0
79950,UTBG25650000,ITF INTERNAL LONG TREASURY,Mellon,DW,TRUE,NAV,1,0
85165,UPFG35040000,PUF Janus Consol,Mellon,DW,TRUE,NAV,1,0
85105,UPFG35030000,Total Portable Alpha Developed,Mellon,DW,TRUE,NAV,1,0
79770,UTBG25300000,ITF Wellington Combined,Mellon,DW,TRUE,NAV,1,0
85045,UPFG35020000,Paradigm with Biotech Hedge,Mellon,DW,TRUE,NAV,1,0
84985,UPFG35010000,PUF Tot Portable Alpha DM Con,Mellon,DW,TRUE,NAV,1,0
84865,UPFG30100000,PUF GMO Emerging Debt Combined,Mellon,DW,TRUE,NAV,1,0
79530,UTBG24590000,ITF HF DIRECTIONAL TOTAL,Mellon,DW,TRUE,NAV,1,0
79350,UTBG23930000,ITF AKO Combined,Mellon,DW,TRUE,NAV,1,0
84625,UPFG29170000,PUF Tot Inflation Linked Bonds,Mellon,DW,TRUE,NAV,1,0
79110,UTBG22990002,ITF ACADIAN US M with Hedge,Mellon,DW,TRUE,NAV,1,0
78870,UTBG11000000,ITF Cash & Equivalents,Mellon,DW,TRUE,NAV,1,0
84085,UPFG26120000,PUF Innovation and Disruption,Mellon,DW,TRUE,NAV,1,0
84025,UPFG25700000,PUF TOTAL PUBLIC SPN,Mellon,DW,TRUE,NAV,1,0
78690,UTBG05600000,ITF Stable Value HF,Mellon,DW,TRUE,NAV,1,0
83965,UPFG25650000,PUF INTERNAL LONG TREASURY,Mellon,DW,TRUE,NAV,1,0
78570,UTBG05510000,ITF Total Stable Value,Mellon,DW,TRUE,NAV,1,0
83785,UPFG25300000,PUF Wellington Combined,Mellon,DW,TRUE,NAV,1,0
78450,UTBG05400000,ITF Total Real Return,Mellon,DW,TRUE,NAV,1,0
83545,UPFG24590000,PUF HF Directional Total,Mellon,DW,TRUE,NAV,1,0
78150,UTBG04910000,ITF Total Global Equity,Mellon,DW,TRUE,NAV,1,0
83365,UPFG23930000,PUF AKO Combined,Mellon,DW,TRUE,NAV,1,0
82945,UPFG22990002,PUF ACADIAN US M with Hedge,Mellon,DW,TRUE,NAV,1,0
92308,UTBF26340002,ITF UTMF TEMP 4,Mellon,DW,TRUE,NAV,1,0
81805,UPFG12030000,PUF PIMCO CONSOLIDAT,Mellon,DW,TRUE,NAV,1,0
91888,UTBF26270002,ITF CCL DM PA,Mellon,DW,TRUE,NAV,1,0
91828,UTBF26260002,ITF Woodline Spire,Mellon,DW,TRUE,NAV,1,0
102500,UGEGX0903106,CSI 700 USD,Mellon,DW,TRUE,NAV,1,0
102440,UGEGX0903105,Albourne Insurance HF,Mellon,DW,TRUE,NAV,1,0
102380,UGEGX0903103,Stable Value Composite,Mellon,DW,TRUE,NAV,1,0
102320,UGEGX0903102,Custom Wells FIA Index,Mellon,DW,TRUE,NAV,1,0
102260,UGEGX0903101,Custom Brandywine Index,Mellon,DW,TRUE,NAV,1,0
102200,UGEGX0903100,Blended Private Nat Resources,Mellon,DW,TRUE,NAV,1,0
102140,UGEGX0903099,Blended Private Infrastructure,Mellon,DW,TRUE,NAV,1,0
102080,UGEGX0903098,ITF Total Fixed Income BM,Mellon,DW,TRUE,NAV,1,0
80845,UPFG11000000,PUF Cash and Equivalents,Mellon,DW,TRUE,NAV,1,0
102020,UGEGX0903097,PUF GEF Total Fixed Income BM,Mellon,DW,TRUE,NAV,1,0
101840,UGEGX0903094,ITF Tot Global EQ BM,Mellon,DW,TRUE,NAV,1,0
101780,UGEGX0903093,PUF and GEF Tot Global EQ BM,Mellon,DW,TRUE,NAV,1,0
101720,UGEGX0903092,ITF Tot Stable Val BM,Mellon,DW,TRUE,NAV,1,0
101660,UGEGX0903091,PUF and GEF Tot Stable Val BM,Mellon,DW,TRUE,NAV,1,0
101600,UGEGX0903090,ITF Total Real Ret BM,Mellon,DW,TRUE,NAV,1,0
101540,UGEGX0903089,PUF and GEF Total Real Ret BM,Mellon,DW,TRUE,NAV,1,0
88709,UTBG02300000,ITF MORE CORR CR REL,Mellon,DW,TRUE,NAV,1,0
79885,UPFG10170000,Puf Internal Fix,Mellon,DW,TRUE,NAV,1,0
91648,UTBF26230002,ITF TEMP UTM 03,Mellon,DW,TRUE,NAV,1,0
91588,UTBF26220002,ITF TEMP UTM 02,Mellon,DW,TRUE,NAV,1,0
91528,UTBF26210002,ITF TEMP UTM 01,Mellon,DW,TRUE,NAV,1,0
91468,UTBF26200002,ITF PERSEVERANCECALO,Mellon,DW,TRUE,NAV,1,0
91168,UTBF26140002,ITF WHITEOAK INDIA,Mellon,DW,TRUE,NAV,1,0
91048,UTBF26130002,ITF FACTOR BKT UNI,Mellon,DW,TRUE,NAV,1,0
90928,UTBF26110002,ITF WMA 120 20,Mellon,DW,TRUE,NAV,1,0
90808,UTBF26100002,ITF CCL EM,Mellon,DW,TRUE,NAV,1,0
90748,UTBF26090002,ITF JACOBS LEVY CORE,Mellon,DW,TRUE,NAV,1,0
90688,UTBF26080002,ITF JACOBS LEVY MC,Mellon,DW,TRUE,NAV,1,0
90508,UTBF26060002,ITF APERIO US,Mellon,DW,TRUE,NAV,1,0
90388,UTBF26050002,ITF APERIO FACTOR BK,Mellon,DW,TRUE,NAV,1,0
87204,UPFG00422000,PUF US Equity Britt,Mellon,DW,TRUE,NAV,1,0
90328,UTBF26040002,ITF Tiger Global,Mellon,DW,TRUE,NAV,1,0
90268,UTBF26030002,ITF East Bridge,Mellon,DW,TRUE,NAV,1,0
90148,UTBF26020002,ITF Cegereal REIT,Mellon,DW,TRUE,NAV,1,0
89968,UTBF25780002,ITF FACTOR BASKET,Mellon,DW,TRUE,NAV,1,0
89848,UTBF25770002,ITF COOKE BIELER,Mellon,DW,TRUE,NAV,1,0
89788,UTBF25760002,ITF HILLHOUSE CHINA,Mellon,DW,TRUE,NAV,1,0
89728,UTBF25750002,ITF ARROWSTREET ACWI,Mellon,DW,TRUE,NAV,1,0
77605,UPFG05600000,PUF Stable Value HF,Mellon,DW,TRUE,NAV,1,0
89488,UTBF25730002,ITF PIMCO LG TREAS,Mellon,DW,TRUE,NAV,1,0
86304,UPFG00142000,PUF Total External Fixed Inc,Mellon,DW,TRUE,NAV,1,0
77485,UPFG05510000,PUF Total Stable Value,Mellon,DW,TRUE,NAV,1,0
86244,UPFG00140000,PUF NON US EQUITY,Mellon,DW,TRUE,NAV,1,0
89368,UTBF25720002,ITF BRANDYWINE LG,Mellon,DW,TRUE,NAV,1,0
89308,UTBF25710002,ITF BLUESPRUCE DIS,Mellon,DW,TRUE,NAV,1,0
77365,UPFG05451000,PUF Total Real Return,Mellon,DW,TRUE,NAV,1,0
89188,UTBF25690002,ITF ECHO STREET NW,Mellon,DW,TRUE,NAV,1,0
89128,UTBF25680002,ITF ARROWSTREET EM,Mellon,DW,TRUE,NAV,1,0
89008,UTBF25670002,ITF TAIWAN SEMI,Mellon,DW,TRUE,NAV,1,0
88888,UTBF25660002,ITF GEN GLOBAL,Mellon,DW,TRUE,NAV,1,0
76945,UPFG04910000,PUF Total Global Equity,Mellon,DW,TRUE,NAV,1,0
88768,UTBF25650002,ITF INTERNAL LONG TR,Mellon,DW,TRUE,NAV,1,0
88648,UTBF25640002,ITF GRAND ALL TAIWAN,Mellon,DW,TRUE,NAV,1,0
88588,UTBF25630002,ITF COREVIEW CHINA,Mellon,DW,TRUE,NAV,1,0
88468,UTBF25620002,ITF TEXAS AM STUDENT,Mellon,DW,TRUE,NAV,1,0
88348,UTBF25610002,ITF UT AUSTIN STUDEN,Mellon,DW,TRUE,NAV,1,0
88288,UTBF25600002,ITF ECHO ST SEL PLUS,Mellon,DW,TRUE,NAV,1,0
88168,UTBF25590002,ITF ECHO STREET LO,Mellon,DW,TRUE,NAV,1,0
88048,UTBF25580002,ITF GQG GLOBAL,Mellon,DW,TRUE,NAV,1,0
76105,UPFG04100000,TOTAL REAL ESTATE,Mellon,DW,TRUE,NAV,1,0
87928,UTBF25550002,ITF TS CHINA,Mellon,DW,TRUE,NAV,1,0
87868,UTBF25540002,ITF TSAE US,Mellon,DW,TRUE,NAV,1,0
87748,UTBF25530002,ITF PIMCO STOCKSPLUS,Mellon,DW,TRUE,NAV,1,0
87628,UTBF25520002,ITF INTERNAL US TIPS,Mellon,DW,TRUE,NAV,1,0
87448,UTBF25500002,ITF MW TOPS EM,Mellon,DW,TRUE,NAV,1,0
87388,UTBF25490002,ITF MW TOPS GLOBAL,Mellon,DW,TRUE,NAV,1,0
87328,UTBF25480002,ITF MW TOPS US,Mellon,DW,TRUE,NAV,1,0
75385,UPFG03500000,MORE CORR EM MKT EQ,Mellon,DW,TRUE,NAV,1,0
87268,UTBF25470002,ITF TPG TPEP LO,Mellon,DW,TRUE,NAV,1,0
87208,UTBF25460002,ITF DE SHAW US 130 3,Mellon,DW,TRUE,NAV,1,0
87088,UTBF25450002,ITF Springs Capital,Mellon,DW,TRUE,NAV,1,0
86968,UTBF25440002,ITF EMINENCE US,Mellon,DW,TRUE,NAV,1,0
86908,UTBF25430002,ITF AKO GLOBL LO,Mellon,DW,TRUE,NAV,1,0
74965,UPFG03200000,MORE CORR DEV CTRY,Mellon,DW,TRUE,NAV,1,0
74665,UPFG02900000,MORE CORR RL EST,Mellon,DW,TRUE,NAV,1,0
86488,UTBF25320002,ITF Whitespruce,Mellon,DW,TRUE,NAV,1,0
74005,UPFG02300000,PUF MORE CORR CR REL,Mellon,DW,TRUE,NAV,1,0
73585,UPFG02010000,PUF More Corr Inv Gr less Liq,Mellon,DW,TRUE,NAV,1,0
73165,UPFG00450000,PUF Global Dev Equity Britt,Mellon,DW,TRUE,NAV,1,0
73045,UPFG00443000,PUF Non-US Dev Equity Britt,Mellon,DW,TRUE,NAV,1,0
84388,UTBF24000002,ITF AM Advisors Pool,Mellon,DW,TRUE,NAV,1,0
84268,UTBF23990002,ITF Saga Tree LLC,Mellon,DW,TRUE,NAV,1,0
84028,UTBF23970002,ITF Hillhouse QFII,Mellon,DW,TRUE,NAV,1,0
83548,UTBF23920002,ITF PROA Partners,Mellon,DW,TRUE,NAV,1,0
83428,UTBF23910002,ITF Squadra Tex LLC,Mellon,DW,TRUE,NAV,1,0
83068,UTBF23870002,ITF Hillhouse Pool,Mellon,DW,TRUE,NAV,1,0
83008,UTBF23860002,ITF Silchester,Mellon,DW,TRUE,NAV,1,0
82888,UTBF23850002,ITF Dynamo,Mellon,DW,TRUE,NAV,1,0
82288,UTBF23780002,ITF HDFC,Mellon,DW,TRUE,NAV,1,0
84623,UPFF26630002,PUF DM EM HG M1CNA,Mellon,DW,TRUE,NAV,1,0
84503,UPFF26620002,FACTOR BAKT DIRHF UN,Mellon,DW,TRUE,NAV,1,0
80308,UTBF23431002,ITF Indus Forward,Mellon,DW,TRUE,NAV,1,0
80248,UTBF23430002,ITF Indus Japan Long,Mellon,DW,TRUE,NAV,1,0
84383,UPFF26600002,PUF SFA STUDENT,Mellon,DW,TRUE,NAV,1,0
84323,UPFF26590002,PUF UTMF TEMP 18,Mellon,DW,TRUE,NAV,1,0
84263,UPFF26580002,PUF UTMF TEMP 17,Mellon,DW,TRUE,NAV,1,0
99364,IX1F00015835,MSCI ACWI ex USA x China ex Hong Kong Index~,Mellon,DW,TRUE,NAV,1,0
84203,UPFF26570002,PUF UTMF TEMP 16,Mellon,DW,TRUE,NAV,1,0
99304,IX1F00015825,MSCI ACWI ex China ex Hong Kong Net Index~,Mellon,DW,TRUE,NAV,1,0
84143,UPFF26560002,PUF CARRHAE EX CHINA,Mellon,DW,TRUE,NAV,1,0
84083,UPFF26550002,PUF DM USD Hedge,Mellon,DW,TRUE,NAV,1,0
84023,UPFF26540002,PUF DER TEMP 10,Mellon,DW,TRUE,NAV,1,0
83963,UPFF26530002,PUF DER TEMP 9,Mellon,DW,TRUE,NAV,1,0
79768,UTBF23320002,ITF Blakeney Mgmt,Mellon,DW,TRUE,NAV,1,0
83903,UPFF26520002,PUF DER TEMP 8,Mellon,DW,TRUE,NAV,1,0
83843,UPFF26510002,PUF DER TEMP 7,Mellon,DW,TRUE,NAV,1,0
83783,UPFF26500002,PUF DER TEMP 6,Mellon,DW,TRUE,NAV,1,0
83723,UPFF26490002,PUF UTMF TEMP 14,Mellon,DW,TRUE,NAV,1,0
83663,UPFF26480002,PUF UTMF TEMP 13,Mellon,DW,TRUE,NAV,1,0
83483,UPFF26460002,PUF UTMF TEMP 11,Mellon,DW,TRUE,NAV,1,0
83423,UPFF26450002,PUF UTMF TEMP 10,Mellon,DW,TRUE,NAV,1,0
79228,UTBF23200002,ITF VALUE ACT CAP,Mellon,DW,TRUE,NAV,1,0
83243,UPFF26420002,ITF UTMF TEMP 3,Mellon,DW,TRUE,NAV,1,0
83183,UPFF26410002,ITF UTMF TEMP 2,Mellon,DW,TRUE,NAV,1,0
83123,UPFF26400002,PUF UTMF TEMP 1,Mellon,DW,TRUE,NAV,1,0
78868,UTBF23000002,ITF VALUEACT CO,Mellon,DW,TRUE,NAV,1,0
82823,UPFF26360002,PUF UTMF TEMP 6,Mellon,DW,TRUE,NAV,1,0
78628,UTBF22970002,ITF Westwood Dev,Mellon,DW,TRUE,NAV,1,0
82703,UPFF26350002,PUF UTMF TEMP 5,Mellon,DW,TRUE,NAV,1,0
78508,UTBF22960002,ITF Tremblant LLC,Mellon,DW,TRUE,NAV,1,0
82643,UPFF26340002,PUF UTMF TEMP 4,Mellon,DW,TRUE,NAV,1,0
82343,UPFF26290002,PUF TEMP OTC 1,Mellon,DW,TRUE,NAV,1,0
78088,UTBF22890002,ITF Duet Mena,Mellon,DW,TRUE,NAV,1,0
82223,UPFF26270002,PUF CCL DM PA,Mellon,DW,TRUE,NAV,1,0
82163,UPFF26260002,PUF Woodline Spire,Mellon,DW,TRUE,NAV,1,0
77848,UTBF22830002,ITF EC Longhorn,Mellon,DW,TRUE,NAV,1,0
81983,UPFF26230002,PUF TEMP UTM 03,Mellon,DW,TRUE,NAV,1,0
81923,UPFF26220002,PUF TEMP UTM 02,Mellon,DW,TRUE,NAV,1,0
81863,UPFF26210002,PUF TEMP UTM 01,Mellon,DW,TRUE,NAV,1,0
77668,UTBF22810002,ITF CANTILLON POOL,Mellon,DW,TRUE,NAV,1,0
81803,UPFF26200002,PUF PERSEVERANCECALO,Mellon,DW,TRUE,NAV,1,0
77428,UTBF22770002,ITF Serenity China,Mellon,DW,TRUE,NAV,1,0
81503,UPFF26150002,PUF CARBON DIRECT II,Mellon,DW,TRUE,NAV,1,0
77308,UTBF22760002,ITF Albert Bridge,Mellon,DW,TRUE,NAV,1,0
81443,UPFF26140002,PUF WHITEOAK INDIA,Mellon,DW,TRUE,NAV,1,0
81323,UPFF26130002,PUF FACTOR BKT UNI,Mellon,DW,TRUE,NAV,1,0
81263,UPFF26120002,PUF PIMCO CCAF,Mellon,DW,TRUE,NAV,1,0
81203,UPFF26110002,PUF WMA 120 20,Mellon,DW,TRUE,NAV,1,0
81083,UPFF26100002,PUF CCL EM,Mellon,DW,TRUE,NAV,1,0
81023,UPFF26090002,PUF JACOBS LEVY CORE,Mellon,DW,TRUE,NAV,1,0
80963,UPFF26080002,PUF JACOBS LEVY MC,Mellon,DW,TRUE,NAV,1,0
80783,UPFF26060002,PUF APERIO US,Mellon,DW,TRUE,NAV,1,0
80663,UPFF26050002,PUF APERIO FACTOR BK,Mellon,DW,TRUE,NAV,1,0
80603,UPFF26040002,PUF Tiger Global,Mellon,DW,TRUE,NAV,1,0
80543,UPFF26030002,PUF East Bridge,Mellon,DW,TRUE,NAV,1,0
80423,UPFF26020002,PUF Cegereal REIT,Mellon,DW,TRUE,NAV,1,0
80303,UPFF25790002,PUF SP Bridgewater,Mellon,DW,TRUE,NAV,1,0
80183,UPFF25780002,PUF FACTOR BASKET,Mellon,DW,TRUE,NAV,1,0
80063,UPFF25770002,PUF COOKE BIELER,Mellon,DW,TRUE,NAV,1,0
80003,UPFF25760002,PUF HILLHOUSE CHINA,Mellon,DW,TRUE,NAV,1,0
79943,UPFF25750002,PUF ARROWSTREET ACWI,Mellon,DW,TRUE,NAV,1,0
79703,UPFF25730002,PUF PIMCO LG TREAS,Mellon,DW,TRUE,NAV,1,0
79583,UPFF25720002,PUF BRANDYWINE LG,Mellon,DW,TRUE,NAV,1,0
79463,UPFF25700002,PUF SP I Blackrock,Mellon,DW,TRUE,NAV,1,0
79343,UPFF25690002,PUF ECHO STREET NW,Mellon,DW,TRUE,NAV,1,0
79283,UPFF25680002,PUF ARROWSTREET EM,Mellon,DW,TRUE,NAV,1,0
79163,UPFF25670002,PUF TAIWAN SEMI,Mellon,DW,TRUE,NAV,1,0
79043,UPFF25660002,PUF GEN GLOBAL,Mellon,DW,TRUE,NAV,1,0
78923,UPFF25650002,PUF INTERNAL LONG TR,Mellon,DW,TRUE,NAV,1,0
78803,UPFF25640002,PUF GRAND ALLNCE TAI,Mellon,DW,TRUE,NAV,1,0
78743,UPFF25630002,PUF COREVIEW CHINA,Mellon,DW,TRUE,NAV,1,0
78623,UPFF25620002,PUF TEXAS AM STUDENT,Mellon,DW,TRUE,NAV,1,0
78503,UPFF25610002,PUF UT AUSTIN STUDEN,Mellon,DW,TRUE,NAV,1,0
